b_number,cog_desc,cog_id,cog_category,cog_letter,cog_class
b3523,"inner membrane protein, predicted transporter",COG2271,carbohydrate transport and metabolism,G,metabolism
b3526,2-keto-3-deoxygluconate kinase (EC 2.7.1.45),COG0524,carbohydrate transport and metabolism,G,metabolism
b3531,Cellulase family 8 (EC 3.2.1.4),COG3405,carbohydrate transport and metabolism,G,metabolism
b3564,xylulokinase (EC 2.7.1.17),COG1070,carbohydrate transport and metabolism,G,metabolism
b3565,D-xylose isomerase (EC 5.3.1.5),COG2115,carbohydrate transport and metabolism,G,metabolism
b3566,xylose-binding protein,COG4213,carbohydrate transport and metabolism,G,metabolism
b3567,xylose ABC transporter ATP-binding protein,COG1129,carbohydrate transport and metabolism,G,metabolism
b3568,xylose ABC transporter membrane protein,COG4214,carbohydrate transport and metabolism,G,metabolism
b3571,alpha-amylase (EC:3.2.1.1),COG0366,carbohydrate transport and metabolism,G,metabolism
b3576,conserved protein,COG2731,carbohydrate transport and metabolism,G,metabolism
b3577,"L-dehydroascorbate transporter, TRAP permease small subunit for TRAP (TRipartite ATP-independent Periplasmic) family transporter YiaMNO",COG3090,carbohydrate transport and metabolism,G,metabolism
b3578,"L-dehydroascorbate transporter, TRAP permease large subunit for TRAP (TRipartite ATP-independent Periplasmic) family transporter YiaMNO",COG1593,carbohydrate transport and metabolism,G,metabolism
b3579,"L-dehydroascorbate transporter, periplasmic binding protein for TRAP (TRipartite ATP-independent Periplasmic) family transporter YiaMNO",COG1638,carbohydrate transport and metabolism,G,metabolism
b3580,3-keto-L-gulonate kinase (EC 2.7.1.-)/L-xylulose kinase (EC 2.7.1.53),COG1070,carbohydrate transport and metabolism,G,metabolism
b3581,3-keto-L-gulonate 6-phosphate decarboxylase (EC 4.1.1.85),COG0269,carbohydrate transport and metabolism,G,metabolism
b3582,L-xylulose 5-phosphate 3-epimerase (EC 5.1.3.22),COG3623,carbohydrate transport and metabolism,G,metabolism
b3583,L-ribulose 5-phosphate 4-epimerase (EC 5.1.3.4),COG0235,carbohydrate transport and metabolism,G,metabolism
b3599,"PTS system D-mannitol-specific IIA component, Fru family (TC 4.A.2.1.2)/PTS system D-mannitol-specific IIB component, Fru family (TC 4.A.2.1.2)/PTS system D-mannitol-specific IIC component, Fru family (TC 4.A.2.1.2)",COG2213,carbohydrate transport and metabolism,G,metabolism
b3600,D-mannitol 1-phosphate 5-dehydrogenase (EC 1.1.1.17),COG0246,carbohydrate transport and metabolism,G,metabolism
b3612,phosphoglycerate mutase (EC 5.4.2.1),COG0696,carbohydrate transport and metabolism,G,metabolism
b3614,predicted polysaccharide deacetylase,COG2861,carbohydrate transport and metabolism,G,metabolism
b3656,alpha-xylosidase (EC:3.2.1.177),COG1501,carbohydrate transport and metabolism,G,metabolism
b3657,predicted transporter,COG2211,carbohydrate transport and metabolism,G,metabolism
b3659,predicted sugar efflux system,COG2814,carbohydrate transport and metabolism,G,metabolism
b3662,predicted transporter,COG2814,carbohydrate transport and metabolism,G,metabolism
b3666,hexose phosphate transporter,COG2271,carbohydrate transport and metabolism,G,metabolism
b3667,membrane protein regulates uhpT expression,COG2271,carbohydrate transport and metabolism,G,metabolism
b3673,multidrug efflux system protein,COG2814,carbohydrate transport and metabolism,G,metabolism
b3691,D-galactonate transporter,COG2271,carbohydrate transport and metabolism,G,metabolism
b4477,2-keto-3-deoxy-phosphogalactonate aldolase (EC 4.1.2.21),COG0800,carbohydrate transport and metabolism,G,metabolism
b3693,2-keto-3-deoxygalactonate kinase (EC 2.7.1.58),COG3734,carbohydrate transport and metabolism,G,metabolism
b3710,multidrug efflux system protein,COG2814,carbohydrate transport and metabolism,G,metabolism
b3715,phosphoenolpyruvate and 6-phosphogluconate phosphatase,COG0637,carbohydrate transport and metabolism,G,metabolism
b3718,predicted 6-phosphogluconolactonase,COG0363,carbohydrate transport and metabolism,G,metabolism
b3720,"carbohydrate-specific outer membrane porin, cryptic",COG4580,carbohydrate transport and metabolism,G,metabolism
b3721,6-phospho-beta-glucosidase (EC 3.2.1.86),COG2723,carbohydrate transport and metabolism,G,metabolism
b3722,"PTS system beta-glucoside-specific IIA component, Glc family (TC 4.A.1.2.2)/PTS system beta-glucoside-specific IIB component, Glc family (TC 4.A.1.2.2)/PTS system beta-glucoside-specific IIC component, Glc family (TC 4.A.1.2.2)",COG1263,carbohydrate transport and metabolism,G,metabolism
b3748,ribose transport protein RbsD,COG1869,carbohydrate transport and metabolism,G,metabolism
b3749,ribose ABC transporter ATP-binding protein,COG1129,carbohydrate transport and metabolism,G,metabolism
b3750,ribose ABC transporter membrane protein,COG1172,carbohydrate transport and metabolism,G,metabolism
b3751,ribose-binding protein,COG1879,carbohydrate transport and metabolism,G,metabolism
b3752,ribokinase,COG0524,carbohydrate transport and metabolism,G,metabolism
b3771,dihydroxyacid dehydratase (EC 4.2.1.9),COG0129,carbohydrate transport and metabolism,G,metabolism
b3827,predicted inner membrane protein,COG0697,carbohydrate transport and metabolism,G,metabolism
b3876,predicted transporter,COG2211,carbohydrate transport and metabolism,G,metabolism
b3877,predicted transporter,COG2211,carbohydrate transport and metabolism,G,metabolism
b3878,alpha-glucosidase (EC:3.2.1.20),COG1501,carbohydrate transport and metabolism,G,metabolism
b3879,predicted aldose-1-epimerase,COG2017,carbohydrate transport and metabolism,G,metabolism
b3880,aldose-ketose isomerase; D-mannose isomerase,COG2942,carbohydrate transport and metabolism,G,metabolism
b3881,predicted aldolase,COG3684,carbohydrate transport and metabolism,G,metabolism
b3883,predicted sugar kinase,COG0524,carbohydrate transport and metabolism,G,metabolism
b3884,"transcriptional regulator, DeoR family",COG1349,carbohydrate transport and metabolism,G,metabolism
b3898,predicted peptidase,COG1363,carbohydrate transport and metabolism,G,metabolism
b3899,"PTS system IIB component, Fru family (TC 4.A.2)/PTS system IIC component, Fru family (TC 4.A.2)",COG1299,carbohydrate transport and metabolism,G,metabolism
b3900,"PTS system IIA component, Fru family (TC 4.A.2)",COG1762,carbohydrate transport and metabolism,G,metabolism
b3902,L-rhamnulose 1-phosphate aldolase (EC 4.1.2.19),COG0235,carbohydrate transport and metabolism,G,metabolism
b3903,L-rhamnose isomerase (EC 5.3.1.14),COG4806,carbohydrate transport and metabolism,G,metabolism
b3904,L-rhamnulokinase (EC 2.7.1.5),COG1070,carbohydrate transport and metabolism,G,metabolism
b3916,6-phosphofructokinase (EC 2.7.1.11),COG0205,carbohydrate transport and metabolism,G,metabolism
b3919,triosephosphate isomerase (EC 5.3.1.1),COG0149,carbohydrate transport and metabolism,G,metabolism
b3925,"fructose 1,6-bisphosphatase II",COG1494,carbohydrate transport and metabolism,G,metabolism
b3927,glycerol facilitator,COG0580,carbohydrate transport and metabolism,G,metabolism
b3946,fructose 6-phosphate aldolase (EC 4.1.2.-),COG0176,carbohydrate transport and metabolism,G,metabolism
b3947,"Phosphocarrier protein HPr/phosphoenolpyruvate--protein phosphotransferase (EC 2.7.3.9)/PTS system unknown substrate IIA component, Fru family (TC 4.A.2.1.10)",COG1080,carbohydrate transport and metabolism,G,metabolism
b3949,"PTS system unknown substrate IIC component, Fru family (TC 4.A.2.1.10)",COG1299,carbohydrate transport and metabolism,G,metabolism
b3950,"PTS system unknown substrate IIB component 1, Fru family (TC 4.A.2.1.10)",COG1445,carbohydrate transport and metabolism,G,metabolism
b3953,"PTS system unknown substrate IIB component 2, Fru family (TC 4.A.2.1.10)",COG1445,carbohydrate transport and metabolism,G,metabolism
b4025,glucose-6-phosphate isomerase (EC 5.3.1.9),COG0166,carbohydrate transport and metabolism,G,metabolism
b4032,maltooligosaccharide ABC transporter membrane protein,COG3833,carbohydrate transport and metabolism,G,metabolism
b4033,maltooligosaccharide ABC transporter membrane protein,COG1175,carbohydrate transport and metabolism,G,metabolism
b4034,maltooligosaccharide-binding protein,COG2182,carbohydrate transport and metabolism,G,metabolism
b4035,maltooligosaccharide ABC transporter ATP-binding protein,COG3839,carbohydrate transport and metabolism,G,metabolism
b4036,maltose outer membrane porin (maltoporin),COG4580,carbohydrate transport and metabolism,G,metabolism
b4084,D-allose kinase (EC 2.7.1.55),COG1940,carbohydrate transport and metabolism,G,metabolism
b4085,D-allulose 6-phosphate 3-epimerase (EC 5.1.3.-),COG0036,carbohydrate transport and metabolism,G,metabolism
b4086,allose ABC transporter membrane protein,COG1172,carbohydrate transport and metabolism,G,metabolism
b4087,allose ABC transporter ATP-binding protein,COG1129,carbohydrate transport and metabolism,G,metabolism
b4088,allose-binding protein,COG1879,carbohydrate transport and metabolism,G,metabolism
b4090,ribose-5-phosphate isomerase (EC 5.3.1.6),COG0698,carbohydrate transport and metabolism,G,metabolism
b4094,"ribose 1,5-bisphosphokinase",COG3709,carbohydrate transport and metabolism,G,metabolism
b4111,proline/glycine betaine transporter,COG2814,carbohydrate transport and metabolism,G,metabolism
b4119,alpha-galactosidase (EC:3.2.1.22),COG1486,carbohydrate transport and metabolism,G,metabolism
b4120,melibiose:sodium symporter,COG2211,carbohydrate transport and metabolism,G,metabolism
b4123,C4-dicarboxylate antiporter,COG2704,carbohydrate transport and metabolism,G,metabolism
b4138,C4-dicarboxylate antiporter,COG2704,carbohydrate transport and metabolism,G,metabolism
b4191,"transcriptional regulator, DeoR family",COG1349,carbohydrate transport and metabolism,G,metabolism
b4192,L-ascorbate 6-phosphate lactonase (EC 3.1.1.-),COG2220,carbohydrate transport and metabolism,G,metabolism
b4193,"PTS system ascorbate-specific IIC component, L-Asc family (TC 4.A.7.1.1)",COG3037,carbohydrate transport and metabolism,G,metabolism
b4194,"PTS system ascorbate-specific IIB component, L-Asc family (TC 4.A.7.1.1)",COG3414,carbohydrate transport and metabolism,G,metabolism
b4195,"PTS system ascorbate-specific IIA component, L-Asc family (TC 4.A.7.1.1)",COG1762,carbohydrate transport and metabolism,G,metabolism
b4196,3-keto-L-gulonate 6-phosphate decarboxylase (EC 4.1.1.85),COG0269,carbohydrate transport and metabolism,G,metabolism
b4197,L-xylulose 5-phosphate 3-epimerase (EC 5.1.3.22),COG3623,carbohydrate transport and metabolism,G,metabolism
b4198,L-ribulose 5-phosphate 4-epimerase (EC 5.1.3.4),COG0235,carbohydrate transport and metabolism,G,metabolism
b4210,"inner membrane protein, DMT transporter family",COG0697,carbohydrate transport and metabolism,G,metabolism
b4227,"monosaccharide ABC transporter substrate-binding protein, CUT2 family (TC 3.A.1.2.-)",COG1879,carbohydrate transport and metabolism,G,metabolism
b4485,"monosaccharide ABC transporter ATP-binding protein, CUT2 family (TC 3.A.1.2.-)",COG1129,carbohydrate transport and metabolism,G,metabolism
b4230,"monosaccharide ABC transporter membrane protein, CUT2 family (TC 3.A.1.2.-)",COG1172,carbohydrate transport and metabolism,G,metabolism
b4231,"monosaccharide ABC transporter membrane protein, CUT2 family (TC 3.A.1.2.-)",COG1172,carbohydrate transport and metabolism,G,metabolism
b4232,"D-fructose 1,6-bisphosphatase (EC 3.1.3.11)",COG0158,carbohydrate transport and metabolism,G,metabolism
b4239,trehalose-6-phosphate hydrolase (EC 3.2.1.93),COG0366,carbohydrate transport and metabolism,G,metabolism
b4240,"PTS system trehalose-specific IIB component, Glc family (TC 4.A.1.2.4)/PTS system trehalose-specific IIC component, Glc family (TC 4.A.1.2.4)",COG1263,carbohydrate transport and metabolism,G,metabolism
b4252,biofilm modulator regulated by toxins,COG2731,carbohydrate transport and metabolism,G,metabolism
b4265,L-idonate permease (TC 2.A.8.1.2),COG2610,carbohydrate transport and metabolism,G,metabolism
b4268,"gluconate kinase, SKI family (EC 2.7.1.12)",COG3265,carbohydrate transport and metabolism,G,metabolism
b4269,"predicted alcohol dehydrogenase, Zn-dependent and NAD(P)-binding",COG1064,carbohydrate transport and metabolism,G,metabolism
b4279,predicted transporter,COG2814,carbohydrate transport and metabolism,G,metabolism
b4296,gluconate permease GntP (TC 2.A.8.1.1),COG2610,carbohydrate transport and metabolism,G,metabolism
b4297,KpLE2 phage-like element; predicted dehydratase,COG0129,carbohydrate transport and metabolism,G,metabolism
b4300,"transcriptional regulator, DeoR family",COG1349,carbohydrate transport and metabolism,G,metabolism
b4301,ribulose-5-phosphate 3-epimerase (EC 5.1.3.1),COG0036,carbohydrate transport and metabolism,G,metabolism
b4302,"PTS system unknown substrate IIA component, Gat family (TC 4.A.5.1.3)",COG1762,carbohydrate transport and metabolism,G,metabolism
b4304,"PTS system unknown substrate IIC component, Gat family (TC 4.A.5.1.3)",COG3775,carbohydrate transport and metabolism,G,metabolism
b4565,"PTS system unknown substrate IIB component, Gat family (TC 4.A.5.1.3)",COG3414,carbohydrate transport and metabolism,G,metabolism
b4305,KpLE2 phage-like element; predicted endoglucanase with Zn-dependent exopeptidase domain,COG1363,carbohydrate transport and metabolism,G,metabolism
b4321,D-fructuronate permease (TC 2.A.8.1.3),COG2610,carbohydrate transport and metabolism,G,metabolism
b4322,D-mannonate dehydratase (EC 4.2.1.8),COG1312,carbohydrate transport and metabolism,G,metabolism
b4323,fructuronate reductase (EC 1.1.1.57),COG0246,carbohydrate transport and metabolism,G,metabolism
b4337,multidrug efflux system protein,COG2814,carbohydrate transport and metabolism,G,metabolism
b4356,L-galactonate transporter,COG2271,carbohydrate transport and metabolism,G,metabolism
b4383,phosphopentomutase,COG1015,carbohydrate transport and metabolism,G,metabolism
b4395,phosphoglycerate mutase (EC 5.4.2.1),COG0406,carbohydrate transport and metabolism,G,metabolism
