b_number,cog_desc,cog_id,cog_category,cog_letter,cog_class
b3792,O-antigen translocase,COG2244,cell wall/membrane/envelope biogenesis,M,cellular processes and signaling
b3794,UDP-N-acetyl-D-mannosaminuronic acid transferase,COG1922,cell wall/membrane/envelope biogenesis,M,cellular processes and signaling
b3821,outer membrane phospholipase A,COG2829,cell wall/membrane/envelope biogenesis,M,cellular processes and signaling
b3901,L-rhamnose mutarotase,COG3254,cell wall/membrane/envelope biogenesis,M,cellular processes and signaling
b3955,conserved inner membrane protein,COG2194,cell wall/membrane/envelope biogenesis,M,cellular processes and signaling
b3967,glutamate racemase (EC 5.1.1.3),COG0796,cell wall/membrane/envelope biogenesis,M,cellular processes and signaling
b3972,UDP-N-acetylmuramate dehydrogenase (EC 1.1.1.158),COG0812,cell wall/membrane/envelope biogenesis,M,cellular processes and signaling
b4053,alanine racemase (EC 5.1.1.1),COG0787,cell wall/membrane/envelope biogenesis,M,cellular processes and signaling
b4080,outer membrane factor of efflux pump,COG1538,cell wall/membrane/envelope biogenesis,M,cellular processes and signaling
b4114,predicted metal dependent hydrolase,COG2194,cell wall/membrane/envelope biogenesis,M,cellular processes and signaling
b4149,"outer membrane lipoprotein (lipocalin), cell division and growth function",COG3040,cell wall/membrane/envelope biogenesis,M,cellular processes and signaling
b4159,predicted mechanosensitive channel,COG3264,cell wall/membrane/envelope biogenesis,M,cellular processes and signaling
b4169,N-acetylmuramoyl-l-alanine amidase II,COG0860,cell wall/membrane/envelope biogenesis,M,cellular processes and signaling
b4220,autotransporter secretion outer membrane protein TamA,COG0729,cell wall/membrane/envelope biogenesis,M,cellular processes and signaling
b4233,UDP-N-acetylmuramate: L-alanyl-gamma-D-glutamyl-meso-diaminopimelate ligase,COG0773,cell wall/membrane/envelope biogenesis,M,cellular processes and signaling
b4261,lipopolysaccharide export ABC permease of the LptBFGC export complex,COG0795,cell wall/membrane/envelope biogenesis,M,cellular processes and signaling
b4262,lipopolysaccharide export ABC permease of the LptBFGC export complex,COG0795,cell wall/membrane/envelope biogenesis,M,cellular processes and signaling
b4298,KpLE2 phage-like element; predicted lyase/synthase,COG0329,cell wall/membrane/envelope biogenesis,M,cellular processes and signaling
b4310,N-acetylneuraminic acid mutarotase,COG3055,cell wall/membrane/envelope biogenesis,M,cellular processes and signaling
b4359,phosphatidylglycerol-membrane-oligosaccharide glycerophosphotransferase (EC 2.7.8.20),COG1368,cell wall/membrane/envelope biogenesis,M,cellular processes and signaling
b4392,peptidoglycan lytic transglycosylase (EC:3.2.1.-),COG0741,cell wall/membrane/envelope biogenesis,M,cellular processes and signaling
