,gene_name,b_number,condition,reported_tot_per_cell,reported_fg_per_cell,cog_class,cog_category,cog_letter,gene_product,growth_rate_hr,go_terms,corrected_volume,dataset,dataset_name,strain
0,nagc,b0676,M9_minimal_glucose_30C,37.702,0.0027876127381199997,information storage and processing,transcription,K,DNA-binding transcriptional dual regulator NagC,0.2772588722239781,GO:0003700; GO:0005829; GO:0006355; GO:0005975; GO:0003677,0.4048610424728093,taniguichi_2010,Taniguichi et al. 2010,DY330
0,glns,b0680,M9_minimal_glucose_30C,67.294,0.0070910029631199994,information storage and processing,"translation, ribosomal structure and biogenesis",J,glutamine&mdash;tRNA ligase,0.2772588722239781,GO:0006424; GO:0006418; GO:0043039; GO:0016874; GO:0004812; GO:0005829; GO:0006412; GO:0005524; GO:0000166; GO:0006425; GO:0004819; GO:0005737,0.4048610424728093,taniguichi_2010,Taniguichi et al. 2010,DY330
0,fur,b0683,M9_minimal_glucose_30C,193.209,0.005386608957300002,metabolism,inorganic ion transport and metabolism,P,DNA-binding transcriptional dual regulator Fur,0.2772588722239781,GO:1900705; GO:1900376; GO:0044212; GO:0045893; GO:0043565; GO:0032993; GO:0001217; GO:0001216; GO:0000976; GO:0005829; GO:0046872; GO:0003700; GO:0006355; GO:0008270; GO:0003677; GO:0045892; GO:0005737,0.4048610424728093,taniguichi_2010,Taniguichi et al. 2010,DY330
0,flda,b0684,M9_minimal_glucose_30C,355.06199999999995,0.011633045432039999,metabolism,energy production and conversion,C,"oxidized flavodoxin 1 // ""flavodoxin 1""",0.2772588722239781,GO:0022900; GO:0005829; GO:0055114; GO:0005515; GO:0010181; GO:0009055; GO:0005737,0.4048610424728093,taniguichi_2010,Taniguichi et al. 2010,DY330
0,ybff,b0686,M9_minimal_glucose_30C,13.199000000000002,0.0006230643385800001,poorly characterized,general function prediction only,R,esterase,0.2772588722239781,GO:0005829; GO:0016787; GO:0052689; GO:0016790,0.4048610424728093,taniguichi_2010,Taniguichi et al. 2010,DY330
0,seqa,b0687,M9_minimal_glucose_30C,49.983000000000004,0.0016855717107000002,information storage and processing,"Replication, recombination, and repair",L,negative modulator of initiation of replication,0.2772588722239781,GO:0032991; GO:0009314; GO:0007062; GO:0042803; GO:1990097; GO:0090143; GO:0044729; GO:0003688; GO:0010385; GO:0005829; GO:0005515; GO:0008156; GO:0042802; GO:0006355; GO:0005737; GO:0032297; GO:0003677,0.4048610424728093,taniguichi_2010,Taniguichi et al. 2010,DY330
0,pgm,b0688,M9_minimal_glucose_30C,98.60799999999999,0.00955307007008,metabolism,carbohydrate transport and metabolism,G,PHOSPHOGLUCMUT-MONOMER,0.2772588722239781,GO:0019388; GO:0005978; GO:0005515; GO:0071704; GO:0005737; GO:0016868; GO:0016853; GO:0005975; GO:0000287; GO:0005829; GO:0046872; GO:0004614; GO:0006006,0.4048610424728093,taniguichi_2010,Taniguichi et al. 2010,DY330
0,kdpe,b0694,M9_minimal_glucose_30C,5.556,0.00023391271152000003,information storage and processing,transcription,K,"KdpE-Phosphorylated // ""DNA-binding transcriptional activator KdpE""",0.2772588722239781,GO:0045893; GO:0032993; GO:0000976; GO:0000156; GO:0003700; GO:0042803; GO:0001216; GO:0003677; GO:0005515; GO:0005829; GO:0000986; GO:0006355; GO:0005737; GO:0000160,0.4048610424728093,taniguichi_2010,Taniguichi et al. 2010,DY330
0,kdpd,b0695,M9_minimal_glucose_30C,8.767999999999999,0.00143682864384,cellular processes and signaling,signal transduction mechanisms,T,sensory histidine kinase KdpD,0.2772588722239781,GO:0016311; GO:0000160; GO:0008134; GO:0042803; GO:0071472; GO:0031668; GO:0016791; GO:0005887; GO:0023014; GO:0018106; GO:0016772; GO:0016740; GO:0016310; GO:0016301; GO:0016020; GO:0007165; GO:0005886; GO:0004673; GO:0005515; GO:0046777; GO:0000166; GO:0016021; GO:0005524; GO:0009593; GO:0000155,0.4048610424728093,taniguichi_2010,Taniguichi et al. 2010,DY330
0,ybfo,b0703,M9_minimal_glucose_30C,9.911,,Not Assigned,Not Assigned,Not Assigned,RHS repeats-containing protein YbfO,0.2772588722239781,no ontology,0.4048610424728093,taniguichi_2010,Taniguichi et al. 2010,DY330
0,phr,b0708,M9_minimal_glucose_30C,3.4760000000000004,0.00030966717672000003,information storage and processing,"Replication, recombination, and repair",L,deoxyribodipyrimidine photolyase,0.2772588722239781,GO:0007603; GO:0000719; GO:0003684; GO:0005515; GO:0016829; GO:0005829; GO:0018298; GO:0006974; GO:0003677; GO:0000166; GO:0003904; GO:0006281,0.4048610424728093,taniguichi_2010,Taniguichi et al. 2010,DY330
0,nei,b0714,M9_minimal_glucose_30C,0.885,4.38452895e-05,information storage and processing,"Replication, recombination, and repair",L,endonuclease VIII,0.2772588722239781,GO:0019104; GO:0140078; GO:0006289; GO:0000703; GO:0090305; GO:0016829; GO:0008152; GO:0006974; GO:0006281; GO:0003824; GO:0003677; GO:0003676; GO:0046872; GO:0016799; GO:0004519; GO:0005829; GO:0016798; GO:0016787; GO:0008270; GO:0006284; GO:0003684; GO:0003906,0.4048610424728093,taniguichi_2010,Taniguichi et al. 2010,DY330
0,glta,b0720,M9_minimal_glucose_30C,89.104,0.0071020254096,metabolism,energy production and conversion,C,citrate synthase,0.2772588722239781,GO:0034214; GO:0070404; GO:0005515; GO:0005737; GO:0046912; GO:0008152; GO:0003824; GO:0042802; GO:0005829; GO:0016740; GO:0004108; GO:0006099,0.4048610424728093,taniguichi_2010,Taniguichi et al. 2010,DY330
0,suca,b0726,M9_minimal_glucose_30C,158.495,0.027641990805400005,metabolism,energy production and conversion,C,subunit of E1(0) component of 2-oxoglutarate dehydrogenase,0.2772588722239781,GO:0000166; GO:0045252; GO:0000287; GO:0042802; GO:0005515; GO:0016624; GO:0016491; GO:0030976; GO:0006099; GO:0055114; GO:0005829; GO:0004591,0.4048610424728093,taniguichi_2010,Taniguichi et al. 2010,DY330
0,cyda,b0733,M9_minimal_glucose_30C,485.087,0.0468692514661,metabolism,energy production and conversion,C,cytochrome bd-I ubiquinol oxidase subunit I,0.2772588722239781,GO:0016682; GO:0005515; GO:0006119; GO:0070069; GO:0019646; GO:0005887; GO:0046872; GO:0016020; GO:0016021; GO:0055114; GO:0005886; GO:0020037; GO:0016679; GO:0009055,0.4048610424728093,taniguichi_2010,Taniguichi et al. 2010,DY330
0,ybgc,b0736,M9_minimal_glucose_30C,32.895,0.0008497739034000001,metabolism,lipid transport and metabolism,I,esterase/thioesterase,0.2772588722239781,GO:0047617; GO:0005829; GO:0006629; GO:0016790; GO:0016020; GO:0005886; GO:0016787; GO:0005515,0.4048610424728093,taniguichi_2010,Taniguichi et al. 2010,DY330
0,tolb,b0740,M9_minimal_glucose_30C,3.359,0.00025624789864,cellular processes and signaling,"intracellular trafficking, secretion, and vesicular transport",U,Tol-Pal system periplasmic protein TolB,0.2772588722239781,GO:0044877; GO:0032991; GO:0007049; GO:0019904; GO:0071237; GO:0032153; GO:0051301; GO:0042597; GO:0015031; GO:0005515; GO:0030288; GO:0043213; GO:0017038,0.4048610424728093,taniguichi_2010,Taniguichi et al. 2010,DY330
0,cpob,b0742,M9_minimal_glucose_30C,0.253,1.1856455379999998e-05,poorly characterized,general function prediction only,R,cell division coordinator CpoB,0.2772588722239781,GO:0070206; GO:0043093; GO:0032991; GO:0042597; GO:0007049; GO:0051301; GO:0005515; GO:0030288,0.4048610424728093,taniguichi_2010,Taniguichi et al. 2010,DY330
0,gpma,b0755,M9_minimal_glucose_30C,760.082,0.03603013664272,metabolism,carbohydrate transport and metabolism,G,"2,3-bisphosphoglycerate-dependent phosphoglycerate mutase",0.2772588722239781,GO:0005524; GO:0061621; GO:0016868; GO:0006094; GO:0005829; GO:0016853; GO:0004619; GO:0003824; GO:0042803; GO:0046538; GO:0006096,0.4048610424728093,taniguichi_2010,Taniguichi et al. 2010,DY330
0,galm,b0756,M9_minimal_glucose_30C,48.021,0.0030443105034000002,metabolism,carbohydrate transport and metabolism,G,galactose-1-epimerase,0.2772588722239781,GO:0006006; GO:0019318; GO:0016853; GO:0006012; GO:0005975; GO:0003824; GO:0030246; GO:0005829; GO:0033499; GO:0005737; GO:0004034,0.4048610424728093,taniguichi_2010,Taniguichi et al. 2010,DY330
0,biof,b0776,M9_minimal_glucose_30C,0.961,6.635324444e-05,metabolism,coenzyme transport and metabolism,H,8-amino-7-oxononanoate synthase,0.2772588722239781,GO:0005829; GO:0016740; GO:0009058; GO:0003824; GO:0030170; GO:0008710; GO:0009102,0.4048610424728093,taniguichi_2010,Taniguichi et al. 2010,DY330
0,uvrb,b0779,M9_minimal_glucose_30C,11.53,0.0014589503948,information storage and processing,"Replication, recombination, and repair",L,excision nuclease subunit B,0.2772588722239781,GO:0016887; GO:0009381; GO:0042802; GO:0009314; GO:0009380; GO:0090305; GO:0005829; GO:0005515; GO:0016787; GO:0006289; GO:0003677; GO:0006974; GO:0005524; GO:0004518; GO:0000166; GO:0006281; GO:0009432; GO:0005737,0.4048610424728093,taniguichi_2010,Taniguichi et al. 2010,DY330
0,moac,b0783,M9_minimal_glucose_30C,0.18100000000000002,5.248134820000001e-06,metabolism,coenzyme transport and metabolism,H,cyclic pyranopterin monophosphate synthase,0.2772588722239781,GO:0032991; GO:0005515; GO:0016829; GO:0061799; GO:0042802; GO:0005829; GO:0006777,0.4048610424728093,taniguichi_2010,Taniguichi et al. 2010,DY330
0,moad,b0784,M9_minimal_glucose_30C,8.855,0.00012873646939999997,metabolism,coenzyme transport and metabolism,H,"MoaD-S // ""molybdopterin synthase sulfur carrier subunit""",0.2772588722239781,GO:0005829; GO:0000166; GO:0005515; GO:0006777,0.4048610424728093,taniguichi_2010,Taniguichi et al. 2010,DY330
0,moae,b0785,M9_minimal_glucose_30C,7.619,0.00021476787674000006,metabolism,coenzyme transport and metabolism,H,molybdopterin synthase catalytic subunit,0.2772588722239781,GO:0042803; GO:0005829; GO:0030366; GO:0016740; GO:0005515; GO:0006777,0.4048610424728093,taniguichi_2010,Taniguichi et al. 2010,DY330
0,ybhf,b0794,M9_minimal_glucose_30C,1.038,0.00010878148656000001,cellular processes and signaling,defense mechanisms,V,putative ABC exporter ATP binding subunit,0.2772588722239781,GO:1990961; GO:0015562; GO:0005886; GO:0016887; GO:0005524; GO:0005515; GO:0000166,0.4048610424728093,taniguichi_2010,Taniguichi et al. 2010,DY330
0,ybib,b0800,M9_minimal_glucose_30C,51.812,0.00301449158808,metabolism,amino acid transport and metabolism,E,nonspecific DNA-binding protein YbiB,0.2772588722239781,GO:0000162; GO:0003677; GO:0042803; GO:0003723; GO:0005829; GO:0016757; GO:0016740,0.4048610424728093,taniguichi_2010,Taniguichi et al. 2010,DY330
0,hcxb,b0801,M9_minimal_glucose_30C,55.45,0.0035803521589999996,metabolism,energy production and conversion,C,hydroxycarboxylate dehydrogenase B,0.2772588722239781,GO:0102742; GO:0047995; GO:0005829; GO:0055114; GO:0016491,0.4048610424728093,taniguichi_2010,Taniguichi et al. 2010,DY330
0,mcba,b0806,M9_minimal_glucose_30C,1.64,2.4218470399999996e-05,Not Assigned,Not Assigned,Not Assigned,DUF1471 domain-containing protein McbA,0.2772588722239781,GO:0042597; GO:0031236; GO:0009242,0.4048610424728093,taniguichi_2010,Taniguichi et al. 2010,DY330
0,rlmf,b0807,M9_minimal_glucose_30C,20.175,0.001146245853,information storage and processing,"translation, ribosomal structure and biogenesis",J,23S rRNA m6A1618 methyltransferase,0.2772588722239781,GO:0032259; GO:0016740; GO:0008988; GO:0008168; GO:0006364; GO:0052907; GO:0070475; GO:0005737,0.4048610424728093,taniguichi_2010,Taniguichi et al. 2010,DY330
0,dps,b0812,M9_minimal_glucose_30C,8.687000000000001,0.00026958975190000004,metabolism,inorganic ion transport and metabolism,P,DNA protection during starvation protein,0.2772588722239781,GO:0005623; GO:0042802; GO:0006950; GO:0005515; GO:0016722; GO:0008199; GO:0030261; GO:0042594; GO:0009295; GO:0055114; GO:0046872; GO:0016491; GO:0006879; GO:0003677; GO:0005737,0.4048610424728093,taniguichi_2010,Taniguichi et al. 2010,DY330
0,ldtb,b0819,M9_minimal_glucose_30C,9.515,0.0005263650425000001,cellular processes and signaling,cell wall/membrane/envelope biogenesis,M,"L,D-transpeptidase LdtB",0.2772588722239781,GO:0004180; GO:0071555; GO:0006508; GO:0016787; GO:0016740; GO:0009252; GO:0030288; GO:0071972; GO:0016757; GO:0008360; GO:0018104; GO:0042597,0.4048610424728093,taniguichi_2010,Taniguichi et al. 2010,DY330
0,ybit,b0820,M9_minimal_glucose_30C,25.551,0.0025388567182799996,poorly characterized,general function prediction only,R,putative ATP-binding protein YbiT,0.2772588722239781,GO:0005886; GO:0005515; GO:0016887; GO:0005524; GO:0000166,0.4048610424728093,taniguichi_2010,Taniguichi et al. 2010,DY330
0,ybiv,b0822,M9_minimal_glucose_30C,13.503,0.00068170678674,poorly characterized,general function prediction only,R,sugar phosphatase YbiV,0.2772588722239781,GO:0016791; GO:0050286; GO:0103026; GO:0016311; GO:0005829; GO:0046872; GO:0016787; GO:0000287; GO:0050308,0.4048610424728093,taniguichi_2010,Taniguichi et al. 2010,DY330
0,moeb,b0826,M9_minimal_glucose_30C,1.41,6.25384914e-05,metabolism,coenzyme transport and metabolism,H,molybdopterin-synthase adenylyltransferase,0.2772588722239781,GO:0005737; GO:0008641; GO:0042803; GO:0005515; GO:0061605; GO:0005829; GO:0046872; GO:0016779; GO:0016740; GO:0005524; GO:0000166; GO:0006777,0.4048610424728093,taniguichi_2010,Taniguichi et al. 2010,DY330
0,moea,b0827,M9_minimal_glucose_30C,22.914,0.00167618705508,metabolism,coenzyme transport and metabolism,H,molybdopterin molybdotransferase,0.2772588722239781,GO:0005737; GO:0042802; GO:0061598; GO:0061599; GO:0018315; GO:0042803; GO:0032324; GO:0005829; GO:0016740; GO:0046872; GO:0005515; GO:0006777,0.4048610424728093,taniguichi_2010,Taniguichi et al. 2010,DY330
0,gsib,b0830,M9_minimal_glucose_30C,2.167,0.0002031350134,metabolism,amino acid transport and metabolism,E,glutathione ABC transporter periplasmic binding protein,0.2772588722239781,GO:1904680; GO:0042938; GO:0043190; GO:0034635; GO:0055085; GO:0006974; GO:0030288; GO:0042597,0.4048610424728093,taniguichi_2010,Taniguichi et al. 2010,DY330
0,bssr,b0836,M9_minimal_glucose_30C,0.616,1.486393216e-05,Not Assigned,Not Assigned,Not Assigned,regulator of biofilm formation,0.2772588722239781,GO:0005829; GO:1900190; GO:0010468,0.4048610424728093,taniguichi_2010,Taniguichi et al. 2010,DY330
0,gstb,b0838,M9_minimal_glucose_30C,106.978,0.004211037061239999,cellular processes and signaling,"posttranslational modification, protein turnover, chaperones",O,glutathione S-transferase GstB,0.2772588722239781,GO:0043295; GO:0005737; GO:0055114; GO:0030611; GO:0005829; GO:0042802; GO:0005515; GO:0016740; GO:0004364,0.4048610424728093,taniguichi_2010,Taniguichi et al. 2010,DY330
0,ybji,b0844,M9_minimal_glucose_30C,6.345,0.0003180454092,poorly characterized,general function prediction only,R,5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase,0.2772588722239781,GO:0016311; GO:0005829; GO:0043726; GO:0009231; GO:0046872; GO:0000287; GO:0016787; GO:0016791,0.4048610424728093,taniguichi_2010,Taniguichi et al. 2010,DY330
0,artp,b0864,M9_minimal_glucose_30C,35.802,0.00160595312904,metabolism,amino acid transport and metabolism,E,L-arginine ABC transporter ATP binding subunit,0.2772588722239781,GO:0015424; GO:0003333; GO:0097638; GO:0055052; GO:0016887; GO:0016787; GO:0005886; GO:0016020; GO:0006865; GO:0005524; GO:0000166; GO:0015426,0.4048610424728093,taniguichi_2010,Taniguichi et al. 2010,DY330
0,ybjp,b0865,M9_minimal_glucose_30C,0.922,2.906610532e-05,Not Assigned,Not Assigned,Not Assigned,DUF3828 domain-containing lipoprotein YbjP,0.2772588722239781,GO:0005886; GO:0016020,0.4048610424728093,taniguichi_2010,Taniguichi et al. 2010,DY330
0,ybjq,b0866,M9_minimal_glucose_30C,56.032,0.00106379105344,poorly characterized,function unknown,S,putative heavy metal binding protein YbjQ,0.2772588722239781,GO:0005515; GO:0005829,0.4048610424728093,taniguichi_2010,Taniguichi et al. 2010,DY330
0,ybjx,b0877,M9_minimal_glucose_30C,9.267000000000001,0.00059006955276,poorly characterized,function unknown,S,DUF535 domain-containing protein YbjX,0.2772588722239781,GO:0005829; GO:0006974,0.4048610424728093,taniguichi_2010,Taniguichi et al. 2010,DY330
0,maca,b0878,M9_minimal_glucose_30C,0.251,1.692639584e-05,cellular processes and signaling,cell wall/membrane/envelope biogenesis,M,ABC-type tripartite efflux pump membrane fusion protein,0.2772588722239781,GO:1990961; GO:1990281; GO:0046677; GO:0015562; GO:0001530; GO:0042893; GO:0042897; GO:1990195; GO:1990196; GO:0042802; GO:0016021; GO:0016020; GO:0005515; GO:0055085; GO:0022857; GO:0019898; GO:0005886,0.4048610424728093,taniguichi_2010,Taniguichi et al. 2010,DY330
0,cspd,b0880,M9_minimal_glucose_30C,53.57899999999999,0.0007087719446599999,information storage and processing,transcription,K,DNA replication inhibitor,0.2772588722239781,GO:0006355; GO:0003676; GO:0090729; GO:0009405; GO:0005515; GO:0003677; GO:0042594; GO:0005829; GO:0003697; GO:0042803; GO:0008156; GO:0003723; GO:0005737,0.4048610424728093,taniguichi_2010,Taniguichi et al. 2010,DY330
0,clpa,b0882,M9_minimal_glucose_30C,197.673,0.027631447516259997,cellular processes and signaling,"posttranslational modification, protein turnover, chaperones",O,ATP-dependent Clp protease ATP-binding subunit ClpA,0.2772588722239781,GO:0019538; GO:0043335; GO:0016887; GO:0006979; GO:0004176; GO:0005829; GO:0005524; GO:0005515; GO:0000166; GO:0006508,0.4048610424728093,taniguichi_2010,Taniguichi et al. 2010,DY330
0,infa,b0884,M9_minimal_glucose_30C,637.755,0.008734054725,information storage and processing,"translation, ribosomal structure and biogenesis",J,translation initiation factor IF-1,0.2772588722239781,GO:0019843; GO:0005515; GO:0003723; GO:0005829; GO:0006412; GO:0003743; GO:0043022; GO:0005737; GO:0006413,0.4048610424728093,taniguichi_2010,Taniguichi et al. 2010,DY330
0,cydc,b0886,M9_minimal_glucose_30C,16.468,0.0017200364896,cellular processes and signaling,"posttranslational modification, protein turnover, chaperones",O,glutathione/L-cysteine ABC exporter subunit CydC,0.2772588722239781,GO:0055085; GO:0005623; GO:0045454; GO:0005887; GO:0043190; GO:0016887; GO:0016020; GO:0070453; GO:0033228; GO:0034775; GO:0005886; GO:0042626; GO:0016021; GO:0005524; GO:0000166,0.4048610424728093,taniguichi_2010,Taniguichi et al. 2010,DY330
0,cydd,b0887,M9_minimal_glucose_30C,15.779000000000002,0.0017040209158400003,cellular processes and signaling,"posttranslational modification, protein turnover, chaperones",O,glutathione/L-cysteine ABC exporter subunit CydD,0.2772588722239781,GO:0055085; GO:0005623; GO:0045454; GO:0005887; GO:0043190; GO:0042883; GO:0016887; GO:0034775; GO:0033228; GO:0005886; GO:0042626; GO:0016021; GO:0016020; GO:0005524; GO:0000166,0.4048610424728093,taniguichi_2010,Taniguichi et al. 2010,DY330
0,ftsk,b0890,M9_minimal_glucose_30C,4.585,0.0011162591482,Not Assigned,Not Assigned,Not Assigned,cell division DNA translocase FtsK,0.2772588722239781,GO:0036121; GO:0032508; GO:0042802; GO:0016021; GO:0006970; GO:0016020; GO:0043085; GO:0071236; GO:0045893; GO:0016887; GO:0009651; GO:0000920; GO:0043565; GO:0005887; GO:0015616; GO:0005886; GO:0051301; GO:0007059; GO:0007049; GO:0005524; GO:0005515; GO:0003677; GO:0000166,0.4048610424728093,taniguichi_2010,Taniguichi et al. 2010,DY330
0,lola,b0891,M9_minimal_glucose_30C,2.87,0.00010718020739999999,cellular processes and signaling,cell wall/membrane/envelope biogenesis,M,outer membrane lipoprotein carrier protein,0.2772588722239781,GO:0005515; GO:0072323; GO:0044874; GO:0042597; GO:0015031; GO:0042953; GO:0030288,0.4048610424728093,taniguichi_2010,Taniguichi et al. 2010,DY330
0,rara,b0892,M9_minimal_glucose_30C,8.66,0.0007134035255999999,information storage and processing,"Replication, recombination, and repair",L,recombination factor,0.2772588722239781,GO:0043085; GO:0008047; GO:0006282; GO:0005829; GO:0006260; GO:0003677; GO:0030894; GO:0005524; GO:0000166; GO:0006261; GO:0006310,0.4048610424728093,taniguichi_2010,Taniguichi et al. 2010,DY330
0,sers,b0893,M9_minimal_glucose_30C,168.148,0.01351359067152,information storage and processing,"translation, ribosomal structure and biogenesis",J,serine&mdash;tRNA ligase,0.2772588722239781,GO:0016874; GO:0006418; GO:0005737; GO:0004812; GO:0042802; GO:0097056; GO:0005829; GO:0000287; GO:0016260; GO:0006412; GO:0005524; GO:0000166; GO:0006434; GO:0004828,0.4048610424728093,taniguichi_2010,Taniguichi et al. 2010,DY330
0,ycak,b0901,M9_minimal_glucose_30C,0.721,2.7570866959999998e-05,poorly characterized,general function prediction only,R,putative NAD(P)H-dependent oxidoreductase YcaK,0.2772588722239781,GO:0022900; GO:0009055; GO:0003955; GO:0005829; GO:0010181; GO:0055114; GO:0016491,0.4048610424728093,taniguichi_2010,Taniguichi et al. 2010,DY330
0,pflb,b0903,M9_minimal_glucose_30C,238.94400000000002,0.033856601393280006,metabolism,energy production and conversion,C,pyruvate formate-lyase,0.2772588722239781,GO:0006567; GO:0005829; GO:0005515; GO:0016746; GO:0016740; GO:0003824; GO:0042803; GO:0006006; GO:0005975; GO:0008861; GO:0005737,0.4048610424728093,taniguichi_2010,Taniguichi et al. 2010,DY330
0,ycao,b0905,M9_minimal_glucose_30C,0.325,3.5419254e-05,information storage and processing,"translation, ribosomal structure and biogenesis",J,ribosomal protein S12 methylthiotransferase accessory factor YcaO,0.2772588722239781,GO:0000287; GO:0047693; GO:0005829; GO:0018339,0.4048610424728093,taniguichi_2010,Taniguichi et al. 2010,DY330
0,serc,b0907,M9_minimal_glucose_30C,187.766,0.012400025331479998,metabolism,amino acid transport and metabolism,E,phosphoserine/phosphohydroxythreonine aminotransferase,0.2772588722239781,GO:0005515; GO:0033359; GO:0042803; GO:0016740; GO:0008652; GO:0008483; GO:0003824; GO:0030170; GO:0005829; GO:0006563; GO:0008615; GO:0004648; GO:0042823; GO:0006564; GO:0005737,0.4048610424728093,taniguichi_2010,Taniguichi et al. 2010,DY330
0,msba,b0914,M9_minimal_glucose_30C,24.296,0.0025997997969600005,cellular processes and signaling,defense mechanisms,V,ATP-binding lipopolysaccharide transport protein,0.2772588722239781,GO:0055085; GO:0042910; GO:0042626; GO:0042802; GO:0042908; GO:0008289; GO:0008144; GO:0005887; GO:0008559; GO:0034204; GO:0015920; GO:0015437; GO:0005524; GO:0006869; GO:0016020; GO:0016021; GO:0005886; GO:0034040; GO:0000166; GO:0016887; GO:0043190,0.4048610424728093,taniguichi_2010,Taniguichi et al. 2010,DY330
0,kdsb,b0918,M9_minimal_glucose_30C,35.914,0.0016462704653600001,cellular processes and signaling,cell wall/membrane/envelope biogenesis,M,3-deoxy-manno-octulosonate cytidylyltransferase,0.2772588722239781,GO:0005515; GO:0016779; GO:0016740; GO:0009103; GO:0033468; GO:0005829; GO:0019294; GO:0000287; GO:0008690; GO:0005737,0.4048610424728093,taniguichi_2010,Taniguichi et al. 2010,DY330
0,ycbj,b0919,M9_minimal_glucose_30C,1.183,6.772684464000001e-05,Not Assigned,Not Assigned,Not Assigned,putative phosphotransferase YcbJ,0.2772588722239781,GO:0005829,0.4048610424728093,taniguichi_2010,Taniguichi et al. 2010,DY330
0,mukf,b0922,M9_minimal_glucose_30C,11.0,0.00092357254,cellular processes and signaling,"cell cycle control, cell division, chromosome partitioning",D,chromosome partitioning protein MukF,0.2772588722239781,GO:0006260; GO:0005509; GO:0030261; GO:0005829; GO:0009295; GO:0051301; GO:0007059; GO:0007049; GO:0005515; GO:0005737,0.4048610424728093,taniguichi_2010,Taniguichi et al. 2010,DY330
0,mukb,b0924,M9_minimal_glucose_30C,37.896,0.01070865698544,cellular processes and signaling,"cell cycle control, cell division, chromosome partitioning",D,chromosome partitioning protein MukB,0.2772588722239781,GO:0006260; GO:0005829; GO:0042802; GO:0000166; GO:0007062; GO:0005525; GO:0000796; GO:0051301; GO:0030261; GO:0009295; GO:0007059; GO:0007049; GO:0005737; GO:0005524; GO:0005515; GO:0003677,0.4048610424728093,taniguichi_2010,Taniguichi et al. 2010,DY330
0,ldtd,b0925,M9_minimal_glucose_30C,2.697,0.00030359568024,cellular processes and signaling,cell wall/membrane/envelope biogenesis,M,"L,D-transpeptidase LdtD",0.2772588722239781,GO:0018104; GO:0005515; GO:0036460; GO:0030288; GO:0046677; GO:0004180; GO:0005887; GO:0071555; GO:0006508; GO:0016787; GO:0016740; GO:0006974; GO:0071972; GO:0016757; GO:0009252; GO:0008360; GO:0016807; GO:0016021; GO:0016020,0.4048610424728093,taniguichi_2010,Taniguichi et al. 2010,DY330
0,gloc,b0927,M9_minimal_glucose_30C,42.293,0.00166978854192,poorly characterized,general function prediction only,R,hydroxyacylglutathione hydrolase GloC,0.2772588722239781,GO:0009636; GO:0019243; GO:0004416; GO:0005829; GO:0046872; GO:0016787,0.4048610424728093,taniguichi_2010,Taniguichi et al. 2010,DY330
0,aspc,b0928,M9_minimal_glucose_30C,248.055,0.017942110854900002,metabolism,amino acid transport and metabolism,E,aspartate aminotransferase,0.2772588722239781,GO:0005829; GO:0042802; GO:0016740; GO:0009058; GO:0008483; GO:0006520; GO:0003824; GO:0005737; GO:0042803; GO:0009094; GO:0004838; GO:0030170; GO:0033585; GO:0004069,0.4048610424728093,taniguichi_2010,Taniguichi et al. 2010,DY330
0,pncb,b0931,M9_minimal_glucose_30C,27.614,0.0021038835982799997,metabolism,coenzyme transport and metabolism,H,NICOTINATEPRIBOSYLTRANS-MONOMER,0.2772588722239781,GO:0034355; GO:0005829; GO:0009408; GO:0016879; GO:0016874; GO:0004514; GO:0009435; GO:0019363; GO:0004516,0.4048610424728093,taniguichi_2010,Taniguichi et al. 2010,DY330
0,pepn,b0932,M9_minimal_glucose_30C,133.679,0.02195083238166,metabolism,amino acid transport and metabolism,E,aminopeptidase N,0.2772588722239781,GO:0005515; GO:0005737; GO:0042802; GO:0016787; GO:0008233; GO:0043171; GO:0008270; GO:0005886; GO:0046872; GO:0016020; GO:0008237; GO:0004177; GO:0006508,0.4048610424728093,taniguichi_2010,Taniguichi et al. 2010,DY330
0,ssub,b0933,M9_minimal_glucose_30C,0.256,1.1787540480000001e-05,metabolism,inorganic ion transport and metabolism,P,aliphatic sulfonate ABC transporter ATP binding subunit,0.2772588722239781,GO:0055085; GO:0022857; GO:0098656; GO:0008509; GO:0006820; GO:0055052; GO:0006790; GO:0043190; GO:0042959; GO:0016887; GO:0005829; GO:0042918; GO:0005886; GO:0016787; GO:0016020; GO:0005524; GO:0000166,0.4048610424728093,taniguichi_2010,Taniguichi et al. 2010,DY330
0,rlml,b0948,M9_minimal_glucose_30C,0.418,5.471521351999999e-05,information storage and processing,"translation, ribosomal structure and biogenesis",J,fused 23S rRNA m2G2445 methyltransferase and 23S rRNA m7G2069 methyltransferase,0.2772588722239781,GO:0070476; GO:0005515; GO:0032259; GO:0016740; GO:0008168; GO:0006364; GO:0003676; GO:0052915; GO:0070043; GO:0031167; GO:0005737; GO:0003723; GO:0070475; GO:0008990,0.4048610424728093,taniguichi_2010,Taniguichi et al. 2010,DY330
0,uup,b0949,M9_minimal_glucose_30C,14.02,0.0016772297043999996,poorly characterized,general function prediction only,R,ATP-binding protein Uup,0.2772588722239781,GO:0006438; GO:0004832; GO:0042255; GO:0005515; GO:0009314; GO:0005886; GO:0070894; GO:0003677; GO:0016887; GO:0005524; GO:0000166; GO:0005737,0.4048610424728093,taniguichi_2010,Taniguichi et al. 2010,DY330
